Unnamed: 0,_project,_record_id,_latitude,_longitude,address_no,address_name,address_city,address_municipality,address_state,address_postal_code,hazards_present,wind_speed_ms,wind_damage_rating,surge_damage_rating,year_built,building_code,roof_shape,roof_shape_std,roof_cover,roof_cover_std,number_of_stories,first_floor_elevation_m,fenestration_protection,roof_structure_damage,roof_substrate_damage,roof_cover_damage,wall_structure_damage,wall_substrate_damage,wall_cladding_damage,large_door_present,large_door_failure,fenestration_avg,wind_speed_ms_705,wind_speed_ms_710,wind_speed_ms_716,design_wind_speed,wind_speed_ratio,z0_mean,z0_min,Record ID,0°,45°,90°,135°,180°,225°,270°,315°
5553,2022-Mar-21-23 Tornado Outbreak,76b9c5b6-67cd-4fc7-aef7-2b0a88d1943f,29.9697394,-89.99208178,2002,Center Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,1982,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.609570253,,0,0,5,0,0,0,no,No,0,68,64,65,68,0.558784086,0.174272615,0.046610625,76b9c5b6-67cd-4fc7-aef7-2b0a88d1943f,0.16007722,0.046610625,0.078589532,0.236405062,0.227336713,0.249000068,0.262386458,0.13377524
5554,2022-Mar-21-23 Tornado Outbreak,178944f1-700e-4a74-a4b6-bb07c79389e9,29.960622,-89.99841,7223,Claiborne Court,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,4,0,1900,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,0,5,25,5,10,15,no,No,10,68,65,65,68,0.558784086,0.16334339,0.057601116,178944f1-700e-4a74-a4b6-bb07c79389e9,0.143603888,0.057601116,0.239474993,0.211637651,0.099317533,0.099852876,0.253114356,0.202144709
5555,2022-Mar-21-23 Tornado Outbreak,6fa3c119-2499-42bd-8a8f-348152b22aec,29.9578272,-89.99898814,110,Alexander Pl,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1900,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.365742152,,0,0,5,0,0,0,yes,No,5,68,65,65,68,0.558784086,0.168000769,0.090353351,6fa3c119-2499-42bd-8a8f-348152b22aec,0.123719106,0.096075251,0.252581948,0.19901409,0.090353351,0.125630464,0.237551769,0.219080175
5556,2022-Mar-21-23 Tornado Outbreak,4c444013-b085-43bf-86da-88d0b0043107,29.95816706,-89.99942768,102,Alexander Pl,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1900,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.228588845,,0,0,5,0,0,0,no,No,0,68,65,65,68,0.558784086,0.168624021,0.093781947,4c444013-b085-43bf-86da-88d0b0043107,0.139092524,0.096208876,0.252664757,0.205459678,0.093781947,0.119589847,0.230669904,0.211524636
5557,2022-Mar-21-23 Tornado Outbreak,ef7c20d9-72f8-419d-bddc-36992fcd0395,29.95618394,-90.00234693,1038,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,1959,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.761962816,,5,20,40,15,15,15,no,No,15,68,65,65,68,0.723132346,0.183078445,0.113335717,ef7c20d9-72f8-419d-bddc-36992fcd0395,0.17547347,0.161882464,0.239283562,0.175499526,0.113335717,0.163950741,0.205584008,0.229618073
5558,2022-Mar-21-23 Tornado Outbreak,1d918d88-e945-4e01-b0e5-155b4bf76685,29.95597682,-90.00298195,913,Terry Dr,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1900,No data,hip,Hip,asphalt shingles (3-tab),Asphalt shingles,1,0,,0,0,0,0,0,0,no,No,0,68,65,65,68,0.558784086,0.184910627,0.122386732,1d918d88-e945-4e01-b0e5-155b4bf76685,0.179884158,0.169535018,0.238544219,0.169910242,0.122386732,0.167658249,0.201546655,0.229819743
5559,2022-Mar-21-23 Tornado Outbreak,ca654049-62da-4bce-9a61-528a4025a69f,29.95277532,-90.00392608,714,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,1,0,1959,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.304785126,,0,0,10,0,0,0,no,No,0,74,65,65,74,0.664499994,0.196353829,0.13933239,ca654049-62da-4bce-9a61-528a4025a69f,0.228412635,0.212339702,0.242705564,0.13933239,0.159412266,0.183254798,0.162937533,0.242435743
5560,2022-Mar-21-23 Tornado Outbreak,99a5ddd3-9097-4ea7-afe3-b4f439b6abf5,29.96963775,-89.99302827,1931,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,2017,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,100,100,100,70,70,80,no,No,45,68,64,65,68,0.887480607,0.176905795,0.047983867,99a5ddd3-9097-4ea7-afe3-b4f439b6abf5,0.175586133,0.047983867,0.089335766,0.238163787,0.217507942,0.245755041,0.264941552,0.135972269
5561,2022-Mar-21-23 Tornado Outbreak,efa14bb7-13d3-4530-b3e8-edfebfca9b65,29.96831475,-89.99546573,1900,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,2022,No data,gable,Gable,unknown,Other,1,0.914355379,,0,0,0,0,10,10,no,No,0,68,64,65,68,0.558784086,0.177906543,0.044136175,efa14bb7-13d3-4530-b3e8-edfebfca9b65,0.180239719,0.044136175,0.141055346,0.238303347,0.183101623,0.232276063,0.261126015,0.143014056
5562,2022-Mar-21-23 Tornado Outbreak,ba3a3ba4-c80a-48eb-ad47-9935d8522585,29.97039523,-89.99252032,1944,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,2,0,2018,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,35,0,0,5,no,No,0,68,64,65,68,0.723132346,0.175900806,0.050898481,ba3a3ba4-c80a-48eb-ad47-9935d8522585,0.178471768,0.050898481,0.070385155,0.240659775,0.230614017,0.243156622,0.257379556,0.135641073
5563,2022-Mar-21-23 Tornado Outbreak,e6cd9746-76d5-4eec-8ebb-5acea823aa74,29.970311,-89.99266952,1942,Rose St,Arabi,St. Bernard Parish,LA,70032,Wind,60.34868127,2,0,2017,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,25,0,0,0,no,No,0,68,64,65,68,0.887480607,0.177094639,0.04909315,e6cd9746-76d5-4eec-8ebb-5acea823aa74,0.179315153,0.04909315,0.070580464,0.236039878,0.234215856,0.247895476,0.262250247,0.137366889
5564,2022-Mar-21-23 Tornado Outbreak,12ba30d2-1f8c-449f-b8c5-cb3fc0f25447,29.96925029,-89.99445856,1919,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,4,0,2017,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,25,50,0,0,15,no,No,20,68,64,65,68,0.723132346,0.178781553,0.053906069,12ba30d2-1f8c-449f-b8c5-cb3fc0f25447,0.181903991,0.053906069,0.113768315,0.240413037,0.20856103,0.238708657,0.257227803,0.135763525
5565,2022-Mar-21-23 Tornado Outbreak,1c3e6b76-8d75-4edc-b1fd-e0360cd90f31,29.96979023,-89.99288343,1935,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,2017,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.731484304,,75,85,95,0,5,5,no,No,0,68,64,65,68,0.887480607,0.175762231,0.048816799,1c3e6b76-8d75-4edc-b1fd-e0360cd90f31,0.172743092,0.048816799,0.088343578,0.241571968,0.221574926,0.241311328,0.257052643,0.134683515
5566,2022-Mar-21-23 Tornado Outbreak,698c21fa-ebcc-4910-85b2-0c4a98d4791d,29.97017885,-89.9942366,1934,Benjamin St,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,2011,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.792441329,,0,0,5,0,0,5,yes,No,0,68,64,65,68,0.558784086,0.179284017,0.059617009,698c21fa-ebcc-4910-85b2-0c4a98d4791d,0.182996937,0.059617009,0.088343725,0.23682424,0.223172067,0.245884441,0.264018891,0.133414823
5567,2022-Mar-21-23 Tornado Outbreak,5a74b394-b49e-41a4-a6c9-2cfad596029c,29.96891046,-89.99271713,1923,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,2017,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.701005791,,0,0,0,0,0,5,no,No,0,68,64,65,68,0.558784086,0.176280054,0.045730664,5a74b394-b49e-41a4-a6c9-2cfad596029c,0.168072518,0.045730664,0.108527158,0.242708491,0.206250862,0.241685346,0.263317785,0.133947608
5568,2022-Mar-21-23 Tornado Outbreak,babacfe8-69cb-4831-b961-e306e801af3f,29.96801878,-89.9942936,1909,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,4,0,2022,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,2,0.731484304,,20,30,40,25,30,50,no,No,35,68,64,65,68,0.723132346,0.176589605,0.039361751,babacfe8-69cb-4831-b961-e306e801af3f,0.174486341,0.039361751,0.140356036,0.241004729,0.187451348,0.229892547,0.257893117,0.142270968
5569,2022-Mar-21-23 Tornado Outbreak,64bf8817-090e-48e4-a6be-9191a440a714,29.96673004,-89.99459099,1822,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,2,0,2018,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.761962816,,0,0,20,0,0,0,no,No,15,68,65,65,68,0.723132346,0.173001609,0.027685824,64bf8817-090e-48e4-a6be-9191a440a714,0.15738025,0.027685824,0.164679935,0.231828101,0.163185473,0.222203609,0.264420898,0.152628784
5570,2022-Mar-21-23 Tornado Outbreak,6f20779a-1d78-4a62-88bb-7ed801ac183f,29.96479589,-89.99477774,7240,Patricia Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,2020,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,0,0,0,5,no,No,0,68,65,65,68,0.558784086,0.168435689,0.026597196,6f20779a-1d78-4a62-88bb-7ed801ac183f,0.140305391,0.026597196,0.19569294,0.226490495,0.136197591,0.187746981,0.26716631,0.16728861
5571,2022-Mar-21-23 Tornado Outbreak,e0d27b65-4e54-4ea2-85e1-28c41522ad61,29.96841786,-89.99490414,1905,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,2,0,2020,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,1.219140506,,0,0,0,0,0,10,no,No,10,68,64,65,68,0.723132346,0.176879941,0.044799463,e0d27b65-4e54-4ea2-85e1-28c41522ad61,0.177317949,0.044799463,0.134072995,0.241023848,0.188778626,0.23047754,0.257550238,0.141018865
5572,2022-Mar-21-23 Tornado Outbreak,4bc2bc3f-bfe6-4c88-ba5e-a0028ea9bb61,29.96863628,-89.9935161,1914,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,3,0,2019,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,30,25,0,0,0,no,No,0,68,64,65,68,0.558784086,0.178455962,0.043149757,4bc2bc3f-bfe6-4c88-ba5e-a0028ea9bb61,0.17682617,0.043149757,0.119158109,0.244408012,0.198186605,0.240442459,0.263773438,0.141703147
5573,2022-Mar-21-23 Tornado Outbreak,3d951caf-a6a8-429b-8bdc-f43057c0d4e7,29.97080301,-89.99153998,2100,Center Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,0,0,2022,No data,gable,Gable,unknown,Other,2,1.005790917,,0,0,0,0,0,0,no,No,0,68,64,65,68,0.558784086,0.170772124,0.047146717,3d951caf-a6a8-429b-8bdc-f43057c0d4e7,0.164505475,0.047146717,0.049635348,0.243851127,0.232528271,0.242680067,0.250012383,0.135817601
5574,2022-Mar-21-23 Tornado Outbreak,5703ef1c-6043-493c-b31e-7021839abc9f,29.9642777,-89.99751259,7206,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,2021,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,25,0,0,25,no,No,0,68,65,65,68,0.723132346,0.163915693,0.038261768,5703ef1c-6043-493c-b31e-7021839abc9f,0.139652194,0.038261768,0.216529454,0.225529919,0.12741752,0.142234141,0.25165888,0.170041666
5575,2022-Mar-21-23 Tornado Outbreak,c2c1185e-81a2-48ba-947b-4e7be72f419b,29.96886661,-89.99205932,1931,Center Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,0,0,2020,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,0,0,0,0,no,No,0,68,64,65,68,0.558784086,0.17407906,0.047744336,c2c1185e-81a2-48ba-947b-4e7be72f419b,0.159191654,0.047744336,0.104394047,0.24213759,0.212197241,0.240714082,0.258093924,0.128159604
5576,2022-Mar-21-23 Tornado Outbreak,7e3c7df5-b8c8-4f08-90da-657a11551889,29.96879777,-89.99343429,1916,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,3,0,2018,No data,complex,Complex,asphalt shingles (laminated),Asphalt shingles,2,0.761962816,,15,20,25,10,15,20,yes,Yes,10,68,64,65,68,0.558784086,0.174615731,0.043031369,7e3c7df5-b8c8-4f08-90da-657a11551889,0.161602248,0.043031369,0.111884281,0.236632604,0.197551878,0.24287723,0.264677265,0.138668977
5577,2022-Mar-21-23 Tornado Outbreak,4940be11-6201-4a04-9d4c-efb965cfa909,29.97060377,-89.99195203,1967,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,2,0,2019,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.609570253,,0,0,20,0,0,0,no,No,0,68,64,65,68,0.558784086,0.174449907,0.04730555,4940be11-6201-4a04-9d4c-efb965cfa909,0.177350296,0.04730555,0.057964777,0.236635541,0.234090493,0.248260001,0.257779793,0.136212808
5578,2022-Mar-21-23 Tornado Outbreak,438f8221-d6f3-40b7-9a81-94989d72917b,29.954509,-90.002519,925,Friscoville Ave,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,2,0,2005,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.761962816,,0,0,50,0,0,15,no,No,5,68,65,65,68,0.558784086,0.188654579,0.133213433,438f8221-d6f3-40b7-9a81-94989d72917b,0.191520355,0.187298189,0.238059533,0.163063321,0.133213433,0.173780901,0.186994064,0.235306833
5579,2022-Mar-21-23 Tornado Outbreak,01186cb8-e44e-46bf-bb07-c8411dbaf298,29.96776929,-89.99527764,1833,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,2,0,2008,No data,gable/hip combo,Combo,unknown,Other,3,1.828710759,,0,0,80,0,0,0,yes,Yes,-10,68,64,65,68,0.723132346,0.174912162,0.037472901,01186cb8-e44e-46bf-bb07-c8411dbaf298,0.172377031,0.037472901,0.150928564,0.237922738,0.170541949,0.225295236,0.256633191,0.148125683
5580,2022-Mar-21-23 Tornado Outbreak,79345381-3f6a-4122-8f3d-6559f2476667,29.96792642,-89.99567259,1832,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,3,0,2017,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,2,0.914355379,,0,0,5,0,0,0,no,No,10,68,64,65,68,0.558784086,0.174911849,0.038045555,79345381-3f6a-4122-8f3d-6559f2476667,0.16350133,0.038045555,0.148387955,0.231669198,0.179190418,0.228832738,0.261317183,0.148350412
5581,2022-Mar-21-23 Tornado Outbreak,379e9490-d542-46eb-9db3-962dd5e952ea,29.96397911,-89.99760579,7210,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,1939,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,0,10,35,0,0,15,no,No,0,68,65,65,68,0.723132346,0.164022759,0.039159873,379e9490-d542-46eb-9db3-962dd5e952ea,0.142190088,0.039159873,0.222243877,0.22317017,0.121586887,0.134033789,0.256643886,0.173153503
5582,2022-Mar-21-23 Tornado Outbreak,313ab7d2-dd29-42f4-ac63-a679e4223d68,29.97075712,-89.99240432,1961,Benjamin St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,1988,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0,,100,100,100,100,100,100,no,No,50,68,64,65,68,0.723132346,0.174484958,0.051000879,313ab7d2-dd29-42f4-ac63-a679e4223d68,0.181531908,0.051000879,0.058571586,0.240727541,0.224551589,0.24697346,0.255147919,0.137374784
5583,2022-Mar-21-23 Tornado Outbreak,2457b257-ec44-44dd-9044-a14b5f979e29,29.96940045,-89.99386746,1922,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,1972,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.45717769,,100,100,100,100,100,100,no,No,50,68,64,65,68,0.887480607,0.175426162,0.050460439,2457b257-ec44-44dd-9044-a14b5f979e29,0.164554616,0.050460439,0.10418373,0.243201488,0.206687765,0.239087112,0.258001134,0.137233014
5584,2022-Mar-21-23 Tornado Outbreak,a3a8a09d-7b61-4f8f-aa25-bb4f762815c5,29.9707516,-89.99273825,1955,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,2019,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.45717769,,100,100,100,10,10,20,no,No,10,68,64,65,68,0.887480607,0.175778725,0.053927903,a3a8a09d-7b61-4f8f-aa25-bb4f762815c5,0.182193918,0.053927903,0.062373138,0.239605349,0.238168431,0.245016677,0.250971222,0.133973163
5585,2022-Mar-21-23 Tornado Outbreak,0507fa8a-508a-4ee0-8bd2-abc51b72302f,29.96579536,-89.99629319,7209,Patricia Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,2014,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.609570253,,100,100,100,95,95,100,no,No,50,68,65,65,68,0.887480607,0.17017209,0.02996041,0507fa8a-508a-4ee0-8bd2-abc51b72302f,0.154116451,0.02996041,0.186430311,0.22582211,0.148080123,0.194687785,0.261271784,0.161007751
5586,2022-Mar-21-23 Tornado Outbreak,ed64a202-455d-4a90-b851-3840b3890166,29.960531,-89.998287,7211,Claiborne Court,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,4,0,2014,No data,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,0.304785126,,100,100,100,100,100,100,no,No,50,68,65,65,68,0.558784086,0.162754554,0.059859981,ed64a202-455d-4a90-b851-3840b3890166,0.13439058,0.059859981,0.246882364,0.215350522,0.098024139,0.097766561,0.249897637,0.199864652
5587,2022-Mar-21-23 Tornado Outbreak,56a21cdc-9bc5-4910-9686-3ffcd1873443,29.97049456,-89.99312483,1947,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,1960,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,100,100,100,100,100,100,no,No,50,68,64,65,68,0.887480607,0.175883126,0.055233369,56a21cdc-9bc5-4910-9686-3ffcd1873443,0.177900245,0.055233369,0.073661181,0.240706142,0.228334612,0.244283502,0.253245234,0.133700722
5588,2022-Mar-21-23 Tornado Outbreak,e3515174-5129-4f00-af3f-8752aea55c06,29.95784376,-89.99946892,106,Alexander Pl,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,1,0,1957,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0,,0,0,75,0,0,0,no,No,0,68,65,65,68,0.558784086,0.170804908,0.093262897,e3515174-5129-4f00-af3f-8752aea55c06,0.144522478,0.102018105,0.254623236,0.203573298,0.093262897,0.125851574,0.228049132,0.214538541
5589,2022-Mar-21-23 Tornado Outbreak,f7edc4c3-bece-4b3c-af25-52ebb1f1cdff,29.96822442,-89.99371257,1908,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,2019,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.609570253,,0,0,5,0,0,10,no,No,0,68,64,65,68,0.558784086,0.17641251,0.041860961,f7edc4c3-bece-4b3c-af25-52ebb1f1cdff,0.169964657,0.041860961,0.131017683,0.242515797,0.186701646,0.232980345,0.26361954,0.142639454
5590,2022-Mar-21-23 Tornado Outbreak,82344401-ada9-4f9c-8703-49e63b27d73c,29.96008625,-89.99963522,1403,Alexander Avenue,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,4,0,1951,No data,gable,Gable,"""metal, standing seam""",Metal,1,0.304785126,,30,30,50,20,20,25,no,No,10,68,65,65,68,0.723132346,0.164336368,0.071129033,82344401-ada9-4f9c-8703-49e63b27d73c,0.136205475,0.071129033,0.247671794,0.206864747,0.093522904,0.104177095,0.247087115,0.208032784
5591,2022-Mar-21-23 Tornado Outbreak,f3b699ab-898b-41b9-ac51-cd5820842c5d,29.960453,-89.999174,7210,Claiborne Court,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,4,0,2006,No data,gable/hip combo,Combo,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,0,20,50,0,0,50,no,No,15,68,65,65,68,0.723132346,0.164454126,0.065873743,f3b699ab-898b-41b9-ac51-cd5820842c5d,0.149325262,0.065873743,0.248017728,0.210393539,0.099957665,0.099740433,0.243307586,0.199017049
5592,2022-Mar-21-23 Tornado Outbreak,99daf9cb-37fc-4bd2-aa7c-03316cd6f5c9,29.9632788,-89.99776639,7211,Success St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,2005,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.152392563,,50,75,80,65,75,80,no,No,50,68,65,65,68,0.723132346,0.163542394,0.040419622,99daf9cb-37fc-4bd2-aa7c-03316cd6f5c9,0.13981843,0.040419622,0.225501893,0.218333392,0.120678008,0.121497503,0.259265669,0.182824633
5593,2022-Mar-21-23 Tornado Outbreak,be442f41-0145-4ea2-ab55-d652abb81dd2,29.96391317,-89.99718267,7207,Hattie St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,4,0,2009,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,30,50,0,0,20,no,No,25,68,65,65,68,0.723132346,0.166137748,0.036397247,be442f41-0145-4ea2-ab55-d652abb81dd2,0.145196044,0.036397247,0.220792539,0.222561729,0.12491238,0.139861054,0.260992699,0.178388293
5594,2022-Mar-21-23 Tornado Outbreak,c1ac2587-8d27-42b3-8837-6cb91070dce3,29.96540788,-89.99522265,7225,Patricia Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,2,0,2018,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,5,0,0,0,no,No,5,68,65,65,68,0.723132346,0.170657229,0.026101296,c1ac2587-8d27-42b3-8837-6cb91070dce3,0.155185104,0.026101296,0.19110493,0.233227018,0.146520991,0.193392564,0.25778812,0.161937809
5595,2022-Mar-21-23 Tornado Outbreak,4e254406-f816-4cb4-a326-a0b2e3d063d6,29.961767,-89.99741,7220,Prosperity Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,3,0,2008,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.45717769,,0,0,20,0,0,5,no,No,10,68,65,65,68,0.558784086,0.165185396,0.045929737,4e254406-f816-4cb4-a326-a0b2e3d063d6,0.144406218,0.045929737,0.2375065,0.218506382,0.112965761,0.105587096,0.25927536,0.19730611
5596,2022-Mar-21-23 Tornado Outbreak,5ea748ae-04f0-420a-8599-c91e2904507d,29.959808,-89.998724,7213,Friscoville Ave,Arabi,St. Bernard Parish,LA,70032,Wind,37.99731784,2,0,2006,No data,gable,Gable,"""metal, corrugated""",Metal,1,1.219140506,,0,0,50,0,0,0,no,No,0,68,65,65,68,0.558784086,0.165449465,0.069483679,5ea748ae-04f0-420a-8599-c91e2904507d,0.144372514,0.069483679,0.251377697,0.212287071,0.095199735,0.100566846,0.243704844,0.206603335
5597,2022-Mar-21-23 Tornado Outbreak,cf46e7f2-7392-40ee-aa85-6f4ac0f5f60c,29.96767547,-89.99583989,1828,Benjamin Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,37.99731784,1,0,2016,No data,gable,Gable,asphalt shingles (laminated),Asphalt shingles,1,0.914355379,,0,0,30,0,0,0,no,No,0,68,64,65,68,0.558784086,0.17659117,0.035195465,cf46e7f2-7392-40ee-aa85-6f4ac0f5f60c,0.165905402,0.035195465,0.155942886,0.237419154,0.179902758,0.226022136,0.260007449,0.152334112
5598,2022-Mar-21-23 Tornado Outbreak,e6eed981-1f0d-4f7a-8310-9424d659f459,29.96630801,-89.99474555,1816,Karl Drive,Arabi,St. Bernard Parish,Louisiana,70032,Wind,49.17299955,1,0,1984,No data,gable,Gable,asphalt shingles (3-tab),Asphalt shingles,1,0.761962816,,0,0,0,0,0,0,no,No,5,68,65,65,68,0.723132346,0.175691036,0.02657897,e6eed981-1f0d-4f7a-8310-9424d659f459,0.171605159,0.02657897,0.173335598,0.235544621,0.160860964,0.216924126,0.263680419,0.156998433
5599,2022-Mar-21-23 Tornado Outbreak,2802fda2-bc0c-4438-88bf-3d6650c42f4a,29.96995869,-89.99321099,1934,Rose Street,Arabi,St. Bernard Parish,Louisiana,70032,Wind,60.34868127,4,0,2019,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,0.792441329,,25,55,70,5,10,55,no,No,20,68,64,65,68,0.887480607,0.177072183,0.052720868,2802fda2-bc0c-4438-88bf-3d6650c42f4a,0.17689522,0.052720868,0.086952994,0.241516746,0.221005058,0.243047338,0.26050361,0.13393563
5600,2022-Mar-21-23 Tornado Outbreak,e4d8a287-eca6-4aea-b868-a8a581c19421,29.96162459,-89.99814324,7216,Prosperity St,Arabi,St. Bernard Parish,LA,70032,Wind,49.17299955,2,0,2009,No data,hip,Hip,asphalt shingles (laminated),Asphalt shingles,1,3.047851265,,0,0,50,0,0,0,yes,Yes,5,68,65,65,68,0.723132346,0.161374128,0.049686122,e4d8a287-eca6-4aea-b868-a8a581c19421,0.133333098,0.049686122,0.241398782,0.217608194,0.10625044,0.099768428,0.249916593,0.193031367
